x-axis,2
second,Volt
-48.250000E+00,+1.022550E+00
-48.242188E+00,+1.030590E+00
-48.234375E+00,+1.038631E+00
-48.226563E+00,+1.030590E+00
-48.218750E+00,+1.030590E+00
-48.210938E+00,+1.022550E+00
-48.203125E+00,+1.054711E+00
-48.195313E+00,+1.046671E+00
-48.187500E+00,+1.046671E+00
-48.179688E+00,+1.046671E+00
-48.171875E+00,+1.046671E+00
-48.164063E+00,+1.054711E+00
-48.156250E+00,+1.054711E+00
-48.148438E+00,+1.038631E+00
-48.140625E+00,+1.038631E+00
-48.132813E+00,+1.046671E+00
-48.125000E+00,+1.046671E+00
-48.117188E+00,+1.038631E+00
-48.109375E+00,+1.046671E+00
-48.101563E+00,+1.054711E+00
-48.093750E+00,+1.054711E+00
-48.085938E+00,+1.062751E+00
-48.078125E+00,+1.062751E+00
-48.070313E+00,+1.046671E+00
-48.062500E+00,+1.046671E+00
-48.054688E+00,+1.038631E+00
-48.046875E+00,+1.038631E+00
-48.039063E+00,+1.038631E+00
-48.031250E+00,+1.038631E+00
-48.023438E+00,+1.038631E+00
-48.015625E+00,+1.046671E+00
-48.007813E+00,+1.054711E+00
-48.000000E+00,+1.030590E+00
-47.992188E+00,+1.022550E+00
-47.984375E+00,+1.046671E+00
-47.976563E+00,+1.022550E+00
-47.968750E+00,+1.038631E+00
-47.960938E+00,+1.038631E+00
-47.953125E+00,+1.046671E+00
-47.945313E+00,+1.022550E+00
-47.937500E+00,+1.022550E+00
-47.929688E+00,+1.014510E+00
-47.921875E+00,+1.022550E+00
-47.914063E+00,+1.006470E+00
-47.906250E+00,+1.030590E+00
-47.898438E+00,+1.014510E+00
-47.890625E+00,+1.014510E+00
-47.882813E+00,+1.006470E+00
-47.875000E+00,+1.006470E+00
-47.867188E+00,+998.430E-03
-47.859375E+00,+1.006470E+00
-47.851563E+00,+998.430E-03
-47.843750E+00,+998.430E-03
-47.835938E+00,+998.430E-03
-47.828125E+00,+982.349E-03
-47.820313E+00,+998.430E-03
-47.812500E+00,+982.349E-03
-47.804688E+00,+982.349E-03
-47.796875E+00,+966.269E-03
-47.789063E+00,+990.389E-03
-47.781250E+00,+982.349E-03
-47.773438E+00,+974.309E-03
-47.765625E+00,+974.309E-03
-47.757813E+00,+998.430E-03
-47.750000E+00,+982.349E-03
-47.742188E+00,+974.309E-03
-47.734375E+00,+958.229E-03
-47.726563E+00,+1.006470E+00
-47.718750E+00,+990.389E-03
-47.710938E+00,+982.349E-03
-47.703125E+00,+958.229E-03
-47.695313E+00,+990.389E-03
-47.687500E+00,+974.309E-03
-47.679688E+00,+974.309E-03
-47.671875E+00,+958.229E-03
-47.664063E+00,+974.309E-03
-47.656250E+00,+974.309E-03
-47.648438E+00,+966.269E-03
-47.640625E+00,+974.309E-03
-47.632813E+00,+974.309E-03
-47.625000E+00,+966.269E-03
-47.617188E+00,+974.309E-03
-47.609375E+00,+982.349E-03
-47.601563E+00,+974.309E-03
-47.593750E+00,+974.309E-03
-47.585938E+00,+966.269E-03
-47.578125E+00,+966.269E-03
-47.570313E+00,+974.309E-03
-47.562500E+00,+974.309E-03
-47.554688E+00,+974.309E-03
-47.546875E+00,+982.349E-03
-47.539063E+00,+982.349E-03
-47.531250E+00,+998.430E-03
-47.523438E+00,+982.349E-03
-47.515625E+00,+990.389E-03
-47.507813E+00,+990.389E-03
-47.500000E+00,+982.349E-03
-47.492188E+00,+990.389E-03
-47.484375E+00,+990.389E-03
-47.476563E+00,+998.430E-03
-47.468750E+00,+998.430E-03
-47.460938E+00,+1.014510E+00
-47.453125E+00,+990.389E-03
-47.445313E+00,+1.006470E+00
-47.437500E+00,+998.430E-03
-47.429688E+00,+990.389E-03
-47.421875E+00,+1.014510E+00
-47.414063E+00,+990.389E-03
-47.406250E+00,+1.006470E+00
-47.398438E+00,+1.006470E+00
-47.390625E+00,+1.014510E+00
-47.382813E+00,+1.022550E+00
-47.375000E+00,+1.030590E+00
-47.367188E+00,+998.430E-03
-47.359375E+00,+1.014510E+00
-47.351563E+00,+1.006470E+00
-47.343750E+00,+1.006470E+00
-47.335938E+00,+1.006470E+00
-47.328125E+00,+1.014510E+00
-47.320313E+00,+1.014510E+00
-47.312500E+00,+1.006470E+00
